ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-15 00:00:00,001,颗粒物,,20,通讯中断,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-15 00:00:00,002,二氧化硫,,80,通讯中断,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-15 00:00:00,003,氮氧化物,,250,通讯中断,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-15 00:00:00,004,一氧化碳,,80,通讯中断,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-15 00:00:00,008,氯化氢,,50,通讯中断,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-15 00:00:00,001,颗粒物,7.81,20,,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-15 00:00:00,002,二氧化硫,26.93,80,,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-15 00:00:00,003,氮氧化物,90.01,250,,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-15 00:00:00,004,一氧化碳,25.09,80,,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-15 00:00:00,008,氯化氢,5.36,50,,0,0,2021-04-16T09:22:06.807,2021-04-16T09:22:06.807,20210415
