ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-05 00:00:00,001,颗粒物,,20,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-05 00:00:00,002,二氧化硫,,80,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-05 00:00:00,003,氮氧化物,,250,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-05 00:00:00,004,一氧化碳,,80,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A7CE22B8E0BA9AD00D,2021-04-05 00:00:00,008,氯化氢,,50,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-05 00:00:00,001,颗粒物,,20,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-05 00:00:00,002,二氧化硫,,80,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-05 00:00:00,003,氮氧化物,,250,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-05 00:00:00,004,一氧化碳,,80,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
DE3681CD588BB5A7E23803D5B930B0E3,DE3681CD588BB5A79C6F11757084BBFB,2021-04-05 00:00:00,008,氯化氢,,50,通讯中断,0,0,2021-04-06T09:23:10.89,2021-04-06T09:23:10.89,20210405
